34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
01:35:56.0 (783270)|EXECUTION_STARTED
01:35:56.0 (815431)|CODE_UNIT_STARTED|[EXTERNAL]|066170000009I6f|VF: /apex/VisualQCProcess
01:35:56.0 (12538670)|CODE_UNIT_STARTED|[EXTERNAL]|01p17000000F7aR|VisualQCControllerExtension <init>
01:35:56.0 (12566817)|SYSTEM_MODE_ENTER|true
01:35:56.0 (13025604)|HEAP_ALLOCATE|[72]|Bytes:3
01:35:56.0 (13090589)|HEAP_ALLOCATE|[77]|Bytes:152
01:35:56.0 (13120835)|HEAP_ALLOCATE|[342]|Bytes:408
01:35:56.0 (13157066)|HEAP_ALLOCATE|[355]|Bytes:408
01:35:56.0 (13192046)|HEAP_ALLOCATE|[467]|Bytes:48
01:35:56.0 (13250726)|HEAP_ALLOCATE|[139]|Bytes:6
01:35:56.0 (13397491)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:11
01:35:56.0 (13408310)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:440
01:35:56.0 (13413802)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:85
01:35:56.0 (13419696)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:22
01:35:56.0 (13438813)|METHOD_ENTRY|[12]|01p17000000F7aR|VisualQCControllerExtension.VisualQCControllerExtension()
01:35:56.0 (13444938)|STATEMENT_EXECUTE|[12]
01:35:56.0 (13452559)|STATEMENT_EXECUTE|[12]
01:35:56.0 (13498204)|HEAP_ALLOCATE|[50]|Bytes:5
01:35:56.0 (13525759)|HEAP_ALLOCATE|[56]|Bytes:5
01:35:56.0 (13540929)|HEAP_ALLOCATE|[64]|Bytes:7
01:35:56.0 (13577901)|SYSTEM_MODE_ENTER|false
01:35:56.0 (13600400)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
01:35:56.0 (13607388)|STATEMENT_EXECUTE|[237]
01:35:56.0 (13617325)|SYSTEM_MODE_EXIT|false
01:35:56.0 (13633561)|METHOD_EXIT|[12]|VisualQCControllerExtension
01:35:56.0 (13642908)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:68
01:35:56.0 (13658886)|VARIABLE_SCOPE_BEGIN|[35]|this|VisualQCControllerExtension|true|false
01:35:56.0 (13770662)|VARIABLE_ASSIGNMENT|[35]|this|{}|0x79ac9888
01:35:56.0 (13789493)|SYSTEM_MODE_ENTER|false
01:35:56.0 (13798067)|HEAP_ALLOCATE|[36]|Bytes:5
01:35:56.0 (13803851)|STATEMENT_EXECUTE|[12]
01:35:56.0 (13809792)|HEAP_ALLOCATE|[36]|Bytes:5
01:35:56.0 (13813272)|STATEMENT_EXECUTE|[14]
01:35:56.0 (13815462)|STATEMENT_EXECUTE|[15]
01:35:56.0 (13816942)|STATEMENT_EXECUTE|[16]
01:35:56.0 (13818703)|STATEMENT_EXECUTE|[17]
01:35:56.0 (13820021)|STATEMENT_EXECUTE|[18]
01:35:56.0 (13821421)|STATEMENT_EXECUTE|[19]
01:35:56.0 (13822845)|STATEMENT_EXECUTE|[20]
01:35:56.0 (13824171)|STATEMENT_EXECUTE|[22]
01:35:56.0 (13825791)|STATEMENT_EXECUTE|[23]
01:35:56.0 (13827174)|STATEMENT_EXECUTE|[24]
01:35:56.0 (13828817)|STATEMENT_EXECUTE|[25]
01:35:56.0 (13830619)|STATEMENT_EXECUTE|[26]
01:35:56.0 (13832215)|STATEMENT_EXECUTE|[28]
01:35:56.0 (13833861)|STATEMENT_EXECUTE|[29]
01:35:56.0 (13835411)|STATEMENT_EXECUTE|[31]
01:35:56.0 (13837401)|STATEMENT_EXECUTE|[32]
