34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
01:28:09.0 (577891)|EXECUTION_STARTED
01:28:09.0 (617373)|CODE_UNIT_STARTED|[EXTERNAL]|0661700000059nb|VF: /apex/VisualReview
01:28:09.0 (2986415)|CODE_UNIT_STARTED|[EXTERNAL]|01p17000000F7aR|VisualQCControllerExtension <init>
01:28:09.0 (3005621)|SYSTEM_MODE_ENTER|true
01:28:09.0 (3539573)|HEAP_ALLOCATE|[72]|Bytes:3
01:28:09.0 (3598704)|HEAP_ALLOCATE|[77]|Bytes:152
01:28:09.0 (3624045)|HEAP_ALLOCATE|[342]|Bytes:408
01:28:09.0 (3650488)|HEAP_ALLOCATE|[355]|Bytes:408
01:28:09.0 (3674164)|HEAP_ALLOCATE|[467]|Bytes:48
01:28:09.0 (3715283)|HEAP_ALLOCATE|[139]|Bytes:6
01:28:09.0 (3928399)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:11
01:28:09.0 (3938924)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:440
01:28:09.0 (3944215)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:85
01:28:09.0 (3949657)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:22
01:28:09.0 (3963884)|METHOD_ENTRY|[12]|01p17000000F7aR|VisualQCControllerExtension.VisualQCControllerExtension()
01:28:09.0 (3970856)|STATEMENT_EXECUTE|[12]
01:28:09.0 (3981197)|STATEMENT_EXECUTE|[12]
01:28:09.0 (4019170)|HEAP_ALLOCATE|[50]|Bytes:5
01:28:09.0 (4048845)|HEAP_ALLOCATE|[56]|Bytes:5
01:28:09.0 (4061484)|HEAP_ALLOCATE|[64]|Bytes:7
01:28:09.0 (4088397)|SYSTEM_MODE_ENTER|false
01:28:09.0 (4108023)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
01:28:09.0 (4114479)|STATEMENT_EXECUTE|[237]
01:28:09.0 (4122087)|SYSTEM_MODE_EXIT|false
01:28:09.0 (4135156)|METHOD_EXIT|[12]|VisualQCControllerExtension
01:28:09.0 (4144027)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:68
01:28:09.0 (4155158)|VARIABLE_SCOPE_BEGIN|[35]|this|VisualQCControllerExtension|true|false
01:28:09.0 (4245112)|VARIABLE_ASSIGNMENT|[35]|this|{}|0x45f8c78
01:28:09.0 (4260220)|SYSTEM_MODE_ENTER|false
01:28:09.0 (4267381)|HEAP_ALLOCATE|[36]|Bytes:5
01:28:09.0 (4272655)|STATEMENT_EXECUTE|[12]
01:28:09.0 (4277325)|HEAP_ALLOCATE|[36]|Bytes:5
01:28:09.0 (4281152)|STATEMENT_EXECUTE|[14]
01:28:09.0 (4284502)|STATEMENT_EXECUTE|[15]
01:28:09.0 (4287110)|STATEMENT_EXECUTE|[16]
01:28:09.0 (4289512)|STATEMENT_EXECUTE|[17]
01:28:09.0 (4291982)|STATEMENT_EXECUTE|[18]
01:28:09.0 (4294322)|STATEMENT_EXECUTE|[19]
01:28:09.0 (4296908)|STATEMENT_EXECUTE|[20]
01:28:09.0 (4299465)|STATEMENT_EXECUTE|[22]
01:28:09.0 (4302001)|STATEMENT_EXECUTE|[23]
01:28:09.0 (4304530)|STATEMENT_EXECUTE|[24]
01:28:09.0 (4306924)|STATEMENT_EXECUTE|[25]
01:28:09.0 (4309361)|STATEMENT_EXECUTE|[26]
01:28:09.0 (4311772)|STATEMENT_EXECUTE|[28]
01:28:09.0 (4314191)|STATEMENT_EXECUTE|[29]
01:28:09.0 (4316564)|STATEMENT_EXECUTE|[31]
01:28:09.0 (4319056)|STATEMENT_EXECUTE|[32]
01:28:09.0 (4330106)|HEAP_ALLOCATE|[36]|Bytes:6
01:28:09.0 (4357611)|STATEMENT_EXECUTE|[35]
01:28:09.0 (4362494)|STATEMENT_EXECUTE|[36]
01:28:09.0 (4586225)|HEAP_ALLOCATE|[36]|Bytes:4
01:28:09.0 (4769897)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x45f8c78
01:28:09.0 (4803107)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:28:09.0 (4833441)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{"s":1,"v":[]}|0x648948b
01:28:09.0 (4865794)|VARIABLE_ASSIGNMENT|[31]|this.scanHistoryList|{"s":1,"v":[]}|0x45f8c78
01:28:09.0 (4878897)|STATEMENT_EXECUTE|[37]
01:28:09.0 (4918781)|HEAP_ALLOCATE|[37]|Bytes:4
01:28:09.0 (5038079)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"scanHistoryList":"0x648948b"}|0x45f8c78
01:28:09.0 (5051888)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:28:09.0 (5069664)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{"s":1,"v":[]}|0x212aba11
01:28:09.0 (5094447)|VARIABLE_ASSIGNMENT|[32]|this.failReviewItems|{"s":1,"v":[]}|0x45f8c78
01:28:09.0 (5106346)|STATEMENT_EXECUTE|[38]
01:28:09.0 (5181704)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"failReviewItems":"0x212aba11","scanHistoryList":"0x648948b"}|0x45f8c78
01:28:09.0 (5197287)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|true
01:28:09.0 (5204829)|HEAP_ALLOCATE|[22]|Bytes:5
01:28:09.0 (5223349)|VARIABLE_ASSIGNMENT|[22]|this.kitFound|true|0x45f8c78
01:28:09.0 (5234330)|STATEMENT_EXECUTE|[39]
01:28:09.0 (5306509)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"failReviewItems":"0x212aba11","kitFound":true,"scanHistoryList":"0x648948b"}|0x45f8c78
