34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
01:32:47.0 (403714)|EXECUTION_STARTED
01:32:47.0 (460660)|CODE_UNIT_STARTED|[EXTERNAL]|066170000009I6f|VF: /apex/VisualQCProcess
01:32:47.0 (16519579)|CODE_UNIT_STARTED|[EXTERNAL]|01p17000000F7aR|VisualQCControllerExtension <init>
01:32:47.0 (16544659)|SYSTEM_MODE_ENTER|true
01:32:47.0 (17382313)|HEAP_ALLOCATE|[72]|Bytes:3
01:32:47.0 (17462992)|HEAP_ALLOCATE|[77]|Bytes:152
01:32:47.0 (17498324)|HEAP_ALLOCATE|[342]|Bytes:408
01:32:47.0 (17534151)|HEAP_ALLOCATE|[355]|Bytes:408
01:32:47.0 (17567916)|HEAP_ALLOCATE|[467]|Bytes:48
01:32:47.0 (17639154)|HEAP_ALLOCATE|[139]|Bytes:6
01:32:47.0 (17682796)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:11
01:32:47.0 (17692957)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:440
01:32:47.0 (17698977)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:85
01:32:47.0 (17704729)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:22
01:32:47.0 (17728587)|METHOD_ENTRY|[12]|01p17000000F7aR|VisualQCControllerExtension.VisualQCControllerExtension()
01:32:47.0 (17738370)|STATEMENT_EXECUTE|[12]
01:32:47.0 (17752959)|STATEMENT_EXECUTE|[12]
01:32:47.0 (17805114)|HEAP_ALLOCATE|[50]|Bytes:5
01:32:47.0 (17846880)|HEAP_ALLOCATE|[56]|Bytes:5
01:32:47.0 (17865993)|HEAP_ALLOCATE|[64]|Bytes:7
01:32:47.0 (17905497)|SYSTEM_MODE_ENTER|false
01:32:47.0 (17930472)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
01:32:47.0 (17937093)|STATEMENT_EXECUTE|[237]
01:32:47.0 (17948409)|SYSTEM_MODE_EXIT|false
01:32:47.0 (17969295)|METHOD_EXIT|[12]|VisualQCControllerExtension
01:32:47.0 (17983504)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:68
01:32:47.0 (18000395)|VARIABLE_SCOPE_BEGIN|[35]|this|VisualQCControllerExtension|true|false
01:32:47.0 (18148900)|VARIABLE_ASSIGNMENT|[35]|this|{}|0x1dfe1989
01:32:47.0 (18169545)|SYSTEM_MODE_ENTER|false
01:32:47.0 (18177429)|HEAP_ALLOCATE|[36]|Bytes:5
01:32:47.0 (18182991)|STATEMENT_EXECUTE|[12]
01:32:47.0 (18189004)|HEAP_ALLOCATE|[36]|Bytes:5
01:32:47.0 (18192846)|STATEMENT_EXECUTE|[14]
01:32:47.0 (18195504)|STATEMENT_EXECUTE|[15]
01:32:47.0 (18197468)|STATEMENT_EXECUTE|[16]
01:32:47.0 (18199506)|STATEMENT_EXECUTE|[17]
01:32:47.0 (18201282)|STATEMENT_EXECUTE|[18]
01:32:47.0 (18203013)|STATEMENT_EXECUTE|[19]
01:32:47.0 (18205083)|STATEMENT_EXECUTE|[20]
01:32:47.0 (18206613)|STATEMENT_EXECUTE|[22]
01:32:47.0 (18208137)|STATEMENT_EXECUTE|[23]
01:32:47.0 (18209724)|STATEMENT_EXECUTE|[24]
01:32:47.0 (18211372)|STATEMENT_EXECUTE|[25]
01:32:47.0 (18213084)|STATEMENT_EXECUTE|[26]
01:32:47.0 (18214743)|STATEMENT_EXECUTE|[28]
01:32:47.0 (18216169)|STATEMENT_EXECUTE|[29]
01:32:47.0 (18217840)|STATEMENT_EXECUTE|[31]
01:32:47.0 (18219867)|STATEMENT_EXECUTE|[32]
01:32:47.0 (18236054)|HEAP_ALLOCATE|[36]|Bytes:6
01:32:47.0 (18278080)|STATEMENT_EXECUTE|[35]
01:32:47.0 (18281809)|STATEMENT_EXECUTE|[36]
01:32:47.0 (18505696)|HEAP_ALLOCATE|[36]|Bytes:4
