34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
01:33:50.0 (498979)|EXECUTION_STARTED
01:33:50.0 (534615)|CODE_UNIT_STARTED|[EXTERNAL]|066170000009I6f|VF: /apex/VisualQCProcess
01:33:50.0 (2940698)|CODE_UNIT_STARTED|[EXTERNAL]|01p17000000F7aR|VisualQCControllerExtension <init>
01:33:50.0 (2955154)|SYSTEM_MODE_ENTER|true
01:33:50.0 (3561354)|HEAP_ALLOCATE|[72]|Bytes:3
01:33:50.0 (3619972)|HEAP_ALLOCATE|[77]|Bytes:152
01:33:50.0 (3644204)|HEAP_ALLOCATE|[342]|Bytes:408
01:33:50.0 (3663645)|HEAP_ALLOCATE|[355]|Bytes:408
01:33:50.0 (3681535)|HEAP_ALLOCATE|[467]|Bytes:48
01:33:50.0 (3725209)|HEAP_ALLOCATE|[139]|Bytes:6
01:33:50.0 (3752233)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:11
01:33:50.0 (3758052)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:440
01:33:50.0 (3760919)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:85
01:33:50.0 (3763916)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:22
01:33:50.0 (3780855)|METHOD_ENTRY|[12]|01p17000000F7aR|VisualQCControllerExtension.VisualQCControllerExtension()
01:33:50.0 (3786955)|STATEMENT_EXECUTE|[12]
01:33:50.0 (3795980)|STATEMENT_EXECUTE|[12]
01:33:50.0 (3835914)|HEAP_ALLOCATE|[50]|Bytes:5
01:33:50.0 (3868134)|HEAP_ALLOCATE|[56]|Bytes:5
01:33:50.0 (3878571)|HEAP_ALLOCATE|[64]|Bytes:7
01:33:50.0 (3904044)|SYSTEM_MODE_ENTER|false
01:33:50.0 (3924350)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
01:33:50.0 (3928891)|STATEMENT_EXECUTE|[237]
01:33:50.0 (3936913)|SYSTEM_MODE_EXIT|false
01:33:50.0 (3949923)|METHOD_EXIT|[12]|VisualQCControllerExtension
01:33:50.0 (3956811)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:68
01:33:50.0 (3968301)|VARIABLE_SCOPE_BEGIN|[35]|this|VisualQCControllerExtension|true|false
01:33:50.0 (4053024)|VARIABLE_ASSIGNMENT|[35]|this|{}|0x4c5776ec
01:33:50.0 (4069170)|SYSTEM_MODE_ENTER|false
01:33:50.0 (4074386)|HEAP_ALLOCATE|[36]|Bytes:5
01:33:50.0 (4078373)|STATEMENT_EXECUTE|[12]
01:33:50.0 (4081164)|HEAP_ALLOCATE|[36]|Bytes:5
01:33:50.0 (4083216)|STATEMENT_EXECUTE|[14]
01:33:50.0 (4085361)|STATEMENT_EXECUTE|[15]
01:33:50.0 (4086416)|STATEMENT_EXECUTE|[16]
01:33:50.0 (4087439)|STATEMENT_EXECUTE|[17]
01:33:50.0 (4088547)|STATEMENT_EXECUTE|[18]
01:33:50.0 (4089608)|STATEMENT_EXECUTE|[19]
01:33:50.0 (4090662)|STATEMENT_EXECUTE|[20]
01:33:50.0 (4091660)|STATEMENT_EXECUTE|[22]
01:33:50.0 (4092662)|STATEMENT_EXECUTE|[23]
01:33:50.0 (4093642)|STATEMENT_EXECUTE|[24]
01:33:50.0 (4094570)|STATEMENT_EXECUTE|[25]
01:33:50.0 (4095595)|STATEMENT_EXECUTE|[26]
01:33:50.0 (4096786)|STATEMENT_EXECUTE|[28]
01:33:50.0 (4097716)|STATEMENT_EXECUTE|[29]
01:33:50.0 (4098724)|STATEMENT_EXECUTE|[31]
01:33:50.0 (4099729)|STATEMENT_EXECUTE|[32]
01:33:50.0 (4110492)|HEAP_ALLOCATE|[36]|Bytes:6
01:33:50.0 (4139675)|STATEMENT_EXECUTE|[35]
01:33:50.0 (4141659)|STATEMENT_EXECUTE|[36]
01:33:50.0 (4314866)|HEAP_ALLOCATE|[36]|Bytes:4
01:33:50.0 (4515537)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x4c5776ec
01:33:50.0 (4558928)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:33:50.0 (4592596)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{"s":1,"v":[]}|0x1e218d39
01:33:50.0 (4622011)|VARIABLE_ASSIGNMENT|[31]|this.scanHistoryList|{"s":1,"v":[]}|0x4c5776ec
01:33:50.0 (4631375)|STATEMENT_EXECUTE|[37]
01:33:50.0 (4667852)|HEAP_ALLOCATE|[37]|Bytes:4
01:33:50.0 (4829244)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"scanHistoryList":"0x1e218d39"}|0x4c5776ec
01:33:50.0 (4848028)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:33:50.0 (4876548)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{"s":1,"v":[]}|0x40388515
01:33:50.0 (4909307)|VARIABLE_ASSIGNMENT|[32]|this.failReviewItems|{"s":1,"v":[]}|0x4c5776ec
01:33:50.0 (4918903)|STATEMENT_EXECUTE|[38]
01:33:50.0 (5010820)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"failReviewItems":"0x40388515","scanHistoryList":"0x1e218d39"}|0x4c5776ec
01:33:50.0 (5025961)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|true
01:33:50.0 (5033630)|HEAP_ALLOCATE|[22]|Bytes:5
01:33:50.0 (5047595)|VARIABLE_ASSIGNMENT|[22]|this.kitFound|true|0x4c5776ec
01:33:50.0 (5055955)|STATEMENT_EXECUTE|[39]
01:33:50.0 (5160905)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"failReviewItems":"0x40388515","kitFound":true,"scanHistoryList":"0x1e218d39"}|0x4c5776ec
01:33:50.0 (5188547)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
01:33:50.0 (5201627)|HEAP_ALLOCATE|[23]|Bytes:5
01:33:50.0 (5222434)|VARIABLE_ASSIGNMENT|[23]|this.contactFound|false|0x4c5776ec
01:33:50.0 (5231591)|STATEMENT_EXECUTE|[40]
01:33:50.0 (5315451)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"contactFound":false,"failReviewItems":"0x40388515","kitFound":true,"scanHistoryList":"0x1e218d39"}|0x4c5776ec
01:33:50.0 (5328600)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|true
01:33:50.0 (5336080)|HEAP_ALLOCATE|[24]|Bytes:5
01:33:50.0 (5349585)|VARIABLE_ASSIGNMENT|[24]|this.initialLoading|true|0x4c5776ec
01:33:50.0 (5358068)|STATEMENT_EXECUTE|[41]
01:33:50.0 (5439936)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"contactFound":false,"failReviewItems":"0x40388515","initialLoading":true,"kitFound":true,"scanHistoryList":"0x1e218d39"}|0x4c5776ec
01:33:50.0 (5452647)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
01:33:50.0 (5459840)|HEAP_ALLOCATE|[25]|Bytes:5
01:33:50.0 (5473429)|VARIABLE_ASSIGNMENT|[25]|this.selectAll|false|0x4c5776ec
01:33:50.0 (5481232)|STATEMENT_EXECUTE|[42]
