34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
01:33:51.0 (472309)|EXECUTION_STARTED
01:33:51.0 (519654)|CODE_UNIT_STARTED|[EXTERNAL]|066170000009I6f|VF: /apex/VisualQCProcess
01:33:51.0 (11661931)|CODE_UNIT_STARTED|[EXTERNAL]|01p17000000F7aR|VisualQCControllerExtension <init>
01:33:51.0 (11684469)|SYSTEM_MODE_ENTER|true
01:33:51.0 (12344503)|HEAP_ALLOCATE|[72]|Bytes:3
01:33:51.0 (12401865)|HEAP_ALLOCATE|[77]|Bytes:152
01:33:51.0 (12422661)|HEAP_ALLOCATE|[342]|Bytes:408
01:33:51.0 (12445573)|HEAP_ALLOCATE|[355]|Bytes:408
01:33:51.0 (12476346)|HEAP_ALLOCATE|[467]|Bytes:48
01:33:51.0 (12520626)|HEAP_ALLOCATE|[139]|Bytes:6
01:33:51.0 (12545698)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:11
01:33:51.0 (12551607)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:440
01:33:51.0 (12555072)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:85
01:33:51.0 (12558657)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:22
01:33:51.0 (12574503)|METHOD_ENTRY|[12]|01p17000000F7aR|VisualQCControllerExtension.VisualQCControllerExtension()
01:33:51.0 (12580628)|STATEMENT_EXECUTE|[12]
01:33:51.0 (12587853)|STATEMENT_EXECUTE|[12]
01:33:51.0 (12622389)|HEAP_ALLOCATE|[50]|Bytes:5
01:33:51.0 (12646713)|HEAP_ALLOCATE|[56]|Bytes:5
01:33:51.0 (12656561)|HEAP_ALLOCATE|[64]|Bytes:7
01:33:51.0 (12681131)|SYSTEM_MODE_ENTER|false
01:33:51.0 (12700951)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
01:33:51.0 (12705816)|STATEMENT_EXECUTE|[237]
01:33:51.0 (12712525)|SYSTEM_MODE_EXIT|false
01:33:51.0 (12726725)|METHOD_EXIT|[12]|VisualQCControllerExtension
01:33:51.0 (12734550)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:68
01:33:51.0 (12747521)|VARIABLE_SCOPE_BEGIN|[35]|this|VisualQCControllerExtension|true|false
01:33:51.0 (12822395)|VARIABLE_ASSIGNMENT|[35]|this|{}|0x52593fec
01:33:51.0 (12835083)|SYSTEM_MODE_ENTER|false
01:33:51.0 (12839785)|HEAP_ALLOCATE|[36]|Bytes:5
01:33:51.0 (12843677)|STATEMENT_EXECUTE|[12]
01:33:51.0 (12846360)|HEAP_ALLOCATE|[36]|Bytes:5
01:33:51.0 (12848716)|STATEMENT_EXECUTE|[14]
01:33:51.0 (12850301)|STATEMENT_EXECUTE|[15]
01:33:51.0 (12851307)|STATEMENT_EXECUTE|[16]
01:33:51.0 (12852301)|STATEMENT_EXECUTE|[17]
01:33:51.0 (12853345)|STATEMENT_EXECUTE|[18]
01:33:51.0 (12854381)|STATEMENT_EXECUTE|[19]
01:33:51.0 (12855437)|STATEMENT_EXECUTE|[20]
01:33:51.0 (12856545)|STATEMENT_EXECUTE|[22]
01:33:51.0 (12857796)|STATEMENT_EXECUTE|[23]
01:33:51.0 (12858871)|STATEMENT_EXECUTE|[24]
01:33:51.0 (12859834)|STATEMENT_EXECUTE|[25]
01:33:51.0 (12860796)|STATEMENT_EXECUTE|[26]
01:33:51.0 (12861834)|STATEMENT_EXECUTE|[28]
01:33:51.0 (12862806)|STATEMENT_EXECUTE|[29]
01:33:51.0 (12863861)|STATEMENT_EXECUTE|[31]
01:33:51.0 (12864992)|STATEMENT_EXECUTE|[32]
01:33:51.0 (12874359)|HEAP_ALLOCATE|[36]|Bytes:6
01:33:51.0 (12899737)|STATEMENT_EXECUTE|[35]
01:33:51.0 (12901603)|STATEMENT_EXECUTE|[36]
01:33:51.0 (13020301)|HEAP_ALLOCATE|[36]|Bytes:4
01:33:51.0 (13186744)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x52593fec
01:33:51.0 (13221268)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:33:51.0 (13247905)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{"s":1,"v":[]}|0x51c519bf
01:33:51.0 (13267846)|VARIABLE_ASSIGNMENT|[31]|this.scanHistoryList|{"s":1,"v":[]}|0x52593fec
01:33:51.0 (13278308)|STATEMENT_EXECUTE|[37]
01:33:51.0 (13379137)|HEAP_ALLOCATE|[37]|Bytes:4
01:33:51.0 (13493721)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"scanHistoryList":"0x51c519bf"}|0x52593fec
01:33:51.0 (13502881)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
01:33:51.0 (13517305)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{"s":1,"v":[]}|0x704f82a4
01:33:51.0 (13532805)|VARIABLE_ASSIGNMENT|[32]|this.failReviewItems|{"s":1,"v":[]}|0x52593fec
01:33:51.0 (13542005)|STATEMENT_EXECUTE|[38]
01:33:51.0 (13619984)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"failReviewItems":"0x704f82a4","scanHistoryList":"0x51c519bf"}|0x52593fec
01:33:51.0 (13632183)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|true
01:33:51.0 (13637840)|HEAP_ALLOCATE|[22]|Bytes:5
01:33:51.0 (13647229)|VARIABLE_ASSIGNMENT|[22]|this.kitFound|true|0x52593fec
01:33:51.0 (13656134)|STATEMENT_EXECUTE|[39]
01:33:51.0 (13729422)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"failReviewItems":"0x704f82a4","kitFound":true,"scanHistoryList":"0x51c519bf"}|0x52593fec
01:33:51.0 (13740700)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
01:33:51.0 (13745938)|HEAP_ALLOCATE|[23]|Bytes:5
01:33:51.0 (13754959)|VARIABLE_ASSIGNMENT|[23]|this.contactFound|false|0x52593fec
01:33:51.0 (13763577)|STATEMENT_EXECUTE|[40]
01:33:51.0 (13835413)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"contactFound":false,"failReviewItems":"0x704f82a4","kitFound":true,"scanHistoryList":"0x51c519bf"}|0x52593fec
01:33:51.0 (13845825)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|true
01:33:51.0 (13850937)|HEAP_ALLOCATE|[24]|Bytes:5
01:33:51.0 (13860052)|VARIABLE_ASSIGNMENT|[24]|this.initialLoading|true|0x52593fec
01:33:51.0 (13868485)|STATEMENT_EXECUTE|[41]
01:33:51.0 (13941152)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"contactFound":false,"failReviewItems":"0x704f82a4","initialLoading":true,"kitFound":true,"scanHistoryList":"0x51c519bf"}|0x52593fec
01:33:51.0 (13951948)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
01:33:51.0 (13957212)|HEAP_ALLOCATE|[25]|Bytes:5
01:33:51.0 (13965975)|VARIABLE_ASSIGNMENT|[25]|this.selectAll|false|0x52593fec
01:33:51.0 (13974528)|STATEMENT_EXECUTE|[42]
