36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
04:41:24.0 (63613)|EXECUTION_STARTED
04:41:24.0 (97749)|CODE_UNIT_STARTED|[EXTERNAL]|06636000000wjHD|VF: /apex/EmployeeForm
04:41:24.0 (116933)|CODE_UNIT_STARTED|[EXTERNAL]|VF Controller Save
04:41:24.0 (155009)|CODE_UNIT_FINISHED|VF Controller Save
04:41:24.11 (11905528)|SYSTEM_MODE_ENTER|true
04:41:24.11 (12051294)|HEAP_ALLOCATE|[72]|Bytes:3
04:41:24.11 (12112015)|HEAP_ALLOCATE|[77]|Bytes:152
04:41:24.11 (12132747)|HEAP_ALLOCATE|[342]|Bytes:408
04:41:24.11 (12151743)|HEAP_ALLOCATE|[355]|Bytes:408
04:41:24.11 (12169664)|HEAP_ALLOCATE|[467]|Bytes:48
04:41:24.0 (14716762)|STATEMENT_EXECUTE|[50]
04:41:24.0 (14731065)|SYSTEM_MODE_ENTER|false
04:41:24.0 (14736888)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
04:41:24.0 (14744207)|SYSTEM_MODE_EXIT|false
04:41:24.0 (14755545)|METHOD_EXIT|[50]|EmployeeController
04:41:24.0 (14845888)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:32
04:41:24.0 (14862663)|VARIABLE_SCOPE_BEGIN|[62]|this|EmployeeController|true|false
04:41:24.0 (14939137)|VARIABLE_ASSIGNMENT|[62]|this|{}|0x72416022
04:41:24.0 (14946483)|VARIABLE_SCOPE_BEGIN|[62]|stdController|ApexPages.StandardController|true|false
04:41:24.0 (15075273)|VARIABLE_ASSIGNMENT|[62]|stdController|"StandardController [null]"|0x3b3ba4e5
04:41:24.0 (15090807)|SYSTEM_MODE_ENTER|false
04:41:24.0 (15096716)|HEAP_ALLOCATE|[54]|Bytes:5
04:41:24.0 (15100888)|STATEMENT_EXECUTE|[50]
04:41:24.0 (15104257)|HEAP_ALLOCATE|[54]|Bytes:5
04:41:24.0 (15106355)|STATEMENT_EXECUTE|[53]
04:41:24.0 (15107842)|STATEMENT_EXECUTE|[54]
04:41:24.0 (15113817)|HEAP_ALLOCATE|[54]|Bytes:4
04:41:24.0 (15126817)|VARIABLE_ASSIGNMENT|[54]|this.OffsetSize|0|0x72416022
04:41:24.0 (15129250)|STATEMENT_EXECUTE|[55]
04:41:24.0 (15132660)|HEAP_ALLOCATE|[55]|Bytes:4
04:41:24.0 (15138572)|VARIABLE_ASSIGNMENT|[55]|this.QueryLimit|5|0x72416022
04:41:24.0 (15140473)|STATEMENT_EXECUTE|[56]
04:41:24.0 (15144631)|HEAP_ALLOCATE|[56]|Bytes:4
04:41:24.0 (15219466)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
04:41:24.0 (15240479)|VARIABLE_ASSIGNMENT|[56]|this.employee|{"s":1,"v":[]}|0x72416022
04:41:24.0 (15243932)|STATEMENT_EXECUTE|[57]
04:41:24.0 (15248550)|HEAP_ALLOCATE|[57]|Bytes:4
04:41:24.0 (15297877)|VARIABLE_ASSIGNMENT|[57]|this.returns|{"s":1,"v":{}}|0x72416022
04:41:24.0 (15301818)|STATEMENT_EXECUTE|[58]
04:41:24.0 (15303110)|STATEMENT_EXECUTE|[59]
04:41:24.0 (15319495)|STATEMENT_EXECUTE|[63]
04:41:24.0 (15321279)|STATEMENT_EXECUTE|[64]
04:41:24.0 (15324947)|HEAP_ALLOCATE|[64]|Bytes:31
04:41:24.0 (15333896)|HEAP_ALLOCATE|[64]|Bytes:4
04:41:24.0 (15499143)|SOQL_EXECUTE_BEGIN|[64]|Aggregations:0|SELECT COUNT() FROM Employee__c
04:41:24.0 (33772340)|SOQL_EXECUTE_END|[64]|Rows:18
04:41:24.0 (33789560)|HEAP_ALLOCATE|[64]|Bytes:4
04:41:24.0 (33852655)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"employee":"0x51ed3224","OffsetSize":0,"QueryLimit":5,"returns":"0x165d5fde"}|0x72416022
04:41:24.0 (33862960)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|18
04:41:24.0 (33867880)|HEAP_ALLOCATE|[53]|Bytes:4
04:41:24.0 (33875693)|VARIABLE_ASSIGNMENT|[53]|this.CountTotalRecords|18|0x72416022
04:41:24.0 (33882489)|STATEMENT_EXECUTE|[65]
04:41:24.0 (34017132)|HEAP_ALLOCATE|[65]|Bytes:4
04:41:24.0 (34077972)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"CountTotalRecords":18,"employee":"0x51ed3224","OffsetSize":0,"QueryLimit":5,"returns":"0x165d5fde"}|0x72416022
04:41:24.0 (34097486)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{"s":1,"v":{}}|0x552d8eab
04:41:24.0 (34110444)|VARIABLE_ASSIGNMENT|[58]|this.empl|{"s":1,"v":{}}|0x72416022
04:41:24.0 (34122445)|SYSTEM_MODE_EXIT|false
04:41:24.0 (34137102)|CODE_UNIT_FINISHED|EmployeeController <init>
04:41:24.80 (80938399)|SYSTEM_MODE_ENTER|true
04:41:24.80 (81058867)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
04:41:24.80 (81076030)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
04:41:24.80 (81134223)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x5f5c75bd
04:41:24.80 (81138971)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
04:41:24.80 (81144753)|VARIABLE_ASSIGNMENT|[88]|escape|null
