36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
06:21:45.0 (401176)|EXECUTION_STARTED
06:21:45.0 (443709)|CODE_UNIT_STARTED|[EXTERNAL]|aura
06:21:45.0 (966874)|HEAP_ALLOCATE|[72]|Bytes:3
06:21:45.0 (1048377)|HEAP_ALLOCATE|[77]|Bytes:152
06:21:45.0 (1073057)|HEAP_ALLOCATE|[342]|Bytes:408
06:21:45.0 (1095967)|HEAP_ALLOCATE|[355]|Bytes:408
06:21:45.0 (1117315)|HEAP_ALLOCATE|[467]|Bytes:48
06:21:45.0 (1188725)|HEAP_ALLOCATE|[139]|Bytes:6
06:21:45.0 (1221305)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
06:21:45.0 (1249417)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
06:21:45.0 (2448388)|CODE_UNIT_STARTED|[EXTERNAL]|01p36000006RyOZ|InputLookupController.getCurrentValue
06:21:45.0 (2612199)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:21:45.0 (2621601)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
06:21:45.0 (2625641)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:21:45.0 (2666721)|METHOD_ENTRY|[1]|01p36000006RyOZ|InputLookupController.InputLookupController()
06:21:45.0 (2673204)|STATEMENT_EXECUTE|[1]
06:21:45.0 (2682032)|STATEMENT_EXECUTE|[1]
06:21:45.0 (2683482)|STATEMENT_EXECUTE|[41]
06:21:45.0 (2709299)|METHOD_EXIT|[1]|InputLookupController
06:21:45.0 (2715591)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
06:21:45.0 (2731446)|SYSTEM_MODE_ENTER|false
06:21:45.0 (2805582)|VARIABLE_SCOPE_BEGIN|[7]|type|String|false|false
06:21:45.0 (2870743)|VARIABLE_ASSIGNMENT|[7]|type|"Contact"
06:21:45.0 (2876663)|VARIABLE_SCOPE_BEGIN|[7]|value|String|false|false
06:21:45.0 (2881645)|VARIABLE_ASSIGNMENT|[7]|value|""
06:21:45.0 (2895105)|STATEMENT_EXECUTE|[7]
06:21:45.0 (3062551)|HEAP_ALLOCATE|[50]|Bytes:5
06:21:45.0 (3095216)|HEAP_ALLOCATE|[56]|Bytes:5
06:21:45.0 (3107672)|HEAP_ALLOCATE|[64]|Bytes:7
06:21:45.0 (3128124)|STATEMENT_EXECUTE|[8]
06:21:45.0 (3130589)|STATEMENT_EXECUTE|[12]
06:21:45.0 (3144784)|VARIABLE_SCOPE_BEGIN|[12]|lookupId|Id|false|false
06:21:45.0 (3201664)|VARIABLE_ASSIGNMENT|[12]|lookupId|null
06:21:45.0 (3206568)|STATEMENT_EXECUTE|[13]
06:21:45.0 (3207862)|STATEMENT_EXECUTE|[13]
06:21:45.0 (3208981)|STATEMENT_EXECUTE|[14]
06:21:45.0 (3347267)|HEAP_ALLOCATE|[14]|Bytes:16
06:21:45.0 (3398825)|VARIABLE_SCOPE_BEGIN|[15]|e|Exception|true|false
06:21:45.0 (3546698)|VARIABLE_ASSIGNMENT|[15]|e|"common.apex.runtime.impl.ExecutionException: Invalid id: "|0x294fa616
06:21:45.0 (3552646)|STATEMENT_EXECUTE|[15]
06:21:45.0 (3554161)|STATEMENT_EXECUTE|[16]
06:21:45.0 (3565062)|SYSTEM_MODE_EXIT|false
06:21:45.3 (3602428)|CUMULATIVE_LIMIT_USAGE
06:21:45.3 (3602428)|LIMIT_USAGE_FOR_NS|(default)|
  Number of SOQL queries: 0 out of 100
  Number of query rows: 0 out of 50000
  Number of SOSL queries: 0 out of 20
  Number of DML statements: 0 out of 150
  Number of DML rows: 0 out of 10000
  Maximum CPU time: 0 out of 10000
  Maximum heap size: 0 out of 6000000
  Number of callouts: 0 out of 100
  Number of Email Invocations: 0 out of 10
  Number of future calls: 0 out of 50
  Number of queueable jobs added to the queue: 0 out of 50
  Number of Mobile Apex push calls: 0 out of 10

06:21:45.3 (3602428)|CUMULATIVE_LIMIT_USAGE_END

06:21:45.0 (3667516)|CODE_UNIT_FINISHED|InputLookupController.getCurrentValue
