36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
06:19:48.0 (106316)|EXECUTION_STARTED
06:19:48.0 (156390)|CODE_UNIT_STARTED|[EXTERNAL]|aura
06:19:48.0 (645135)|HEAP_ALLOCATE|[72]|Bytes:3
06:19:48.0 (711862)|HEAP_ALLOCATE|[77]|Bytes:152
06:19:48.0 (733445)|HEAP_ALLOCATE|[342]|Bytes:408
06:19:48.0 (754555)|HEAP_ALLOCATE|[355]|Bytes:408
06:19:48.0 (774318)|HEAP_ALLOCATE|[467]|Bytes:48
06:19:48.0 (810583)|HEAP_ALLOCATE|[139]|Bytes:6
06:19:48.0 (841577)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
06:19:48.0 (859426)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
06:19:48.0 (965325)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:3
06:19:48.0 (976599)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:3
06:19:48.0 (2176112)|CODE_UNIT_STARTED|[EXTERNAL]|01p36000006RyOZ|InputLookupController.searchSObject
06:19:48.0 (2348262)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:19:48.0 (2356495)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
06:19:48.0 (2360037)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:19:48.0 (2371683)|METHOD_ENTRY|[1]|01p36000006RyOZ|InputLookupController.InputLookupController()
06:19:48.0 (2375548)|STATEMENT_EXECUTE|[1]
06:19:48.0 (2380582)|STATEMENT_EXECUTE|[1]
06:19:48.0 (2381982)|STATEMENT_EXECUTE|[41]
06:19:48.0 (2387227)|METHOD_EXIT|[1]|InputLookupController
06:19:48.0 (2391426)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
06:19:48.0 (2394429)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:3
06:19:48.0 (2411942)|SYSTEM_MODE_ENTER|false
06:19:48.0 (2433418)|VARIABLE_SCOPE_BEGIN|[68]|type|String|false|false
06:19:48.0 (2461934)|VARIABLE_ASSIGNMENT|[68]|type|"Contact"
06:19:48.0 (2474400)|VARIABLE_SCOPE_BEGIN|[68]|searchString|String|false|false
