36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
06:22:32.0 (91050)|EXECUTION_STARTED
06:22:32.0 (131053)|CODE_UNIT_STARTED|[EXTERNAL]|aura
06:22:32.0 (606235)|HEAP_ALLOCATE|[72]|Bytes:3
06:22:32.0 (672199)|HEAP_ALLOCATE|[77]|Bytes:152
06:22:32.0 (696063)|HEAP_ALLOCATE|[342]|Bytes:408
06:22:32.0 (720263)|HEAP_ALLOCATE|[355]|Bytes:408
06:22:32.0 (742673)|HEAP_ALLOCATE|[467]|Bytes:48
06:22:32.0 (776705)|HEAP_ALLOCATE|[139]|Bytes:6
06:22:32.0 (805075)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
06:22:32.0 (822347)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
06:22:32.0 (898417)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
06:22:32.0 (910456)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
06:22:32.0 (2051434)|CODE_UNIT_STARTED|[EXTERNAL]|01p36000006RyOZ|InputLookupController.getCurrentValue
06:22:32.0 (2198211)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:22:32.0 (2207781)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
06:22:32.0 (2212112)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:22:32.0 (2225859)|METHOD_ENTRY|[1]|01p36000006RyOZ|InputLookupController.InputLookupController()
06:22:32.0 (2230142)|STATEMENT_EXECUTE|[1]
06:22:32.0 (2235549)|STATEMENT_EXECUTE|[1]
06:22:32.0 (2237039)|STATEMENT_EXECUTE|[41]
06:22:32.0 (2243622)|METHOD_EXIT|[1]|InputLookupController
06:22:32.0 (2249080)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
06:22:32.0 (2252317)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
06:22:32.0 (2264897)|SYSTEM_MODE_ENTER|false
06:22:32.0 (2278002)|VARIABLE_SCOPE_BEGIN|[7]|type|String|false|false
06:22:32.0 (2307391)|VARIABLE_ASSIGNMENT|[7]|type|"Account"
06:22:32.0 (2312601)|VARIABLE_SCOPE_BEGIN|[7]|value|String|false|false
06:22:32.0 (2317059)|VARIABLE_ASSIGNMENT|[7]|value|"0013600000CWofeAAD"
