36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
06:17:38.0 (102006)|EXECUTION_STARTED
06:17:38.0 (153161)|CODE_UNIT_STARTED|[EXTERNAL]|aura
06:17:38.0 (637369)|HEAP_ALLOCATE|[72]|Bytes:3
06:17:38.0 (685269)|HEAP_ALLOCATE|[77]|Bytes:152
06:17:38.0 (701564)|HEAP_ALLOCATE|[342]|Bytes:408
06:17:38.0 (723355)|HEAP_ALLOCATE|[355]|Bytes:408
06:17:38.0 (738532)|HEAP_ALLOCATE|[467]|Bytes:48
06:17:38.0 (767343)|HEAP_ALLOCATE|[139]|Bytes:6
06:17:38.0 (795779)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
06:17:38.0 (810835)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
06:17:38.0 (970259)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
06:17:38.0 (980630)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
06:17:38.0 (2187968)|CODE_UNIT_STARTED|[EXTERNAL]|01p36000006RyOZ|InputLookupController.getCurrentValue
06:17:38.0 (2303347)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:17:38.0 (2309770)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
06:17:38.0 (2312699)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:17:38.0 (2324670)|METHOD_ENTRY|[1]|01p36000006RyOZ|InputLookupController.InputLookupController()
06:17:38.0 (2328298)|STATEMENT_EXECUTE|[1]
06:17:38.0 (2334863)|STATEMENT_EXECUTE|[1]
06:17:38.0 (2336340)|STATEMENT_EXECUTE|[41]
06:17:38.0 (2341564)|METHOD_EXIT|[1]|InputLookupController
06:17:38.0 (2345734)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
06:17:38.0 (2347456)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
06:17:38.0 (2359656)|SYSTEM_MODE_ENTER|false
06:17:38.0 (2370479)|VARIABLE_SCOPE_BEGIN|[7]|type|String|false|false
06:17:38.0 (2401403)|VARIABLE_ASSIGNMENT|[7]|type|"Contact"
06:17:38.0 (2405951)|VARIABLE_SCOPE_BEGIN|[7]|value|String|false|false
06:17:38.0 (2411056)|VARIABLE_ASSIGNMENT|[7]|value|"00336000003WhTDAA0"
06:17:38.0 (2423067)|STATEMENT_EXECUTE|[7]
06:17:38.0 (2534445)|HEAP_ALLOCATE|[50]|Bytes:5
06:17:38.0 (2558300)|HEAP_ALLOCATE|[56]|Bytes:5
06:17:38.0 (2569290)|HEAP_ALLOCATE|[64]|Bytes:7
06:17:38.0 (2587903)|STATEMENT_EXECUTE|[8]
06:17:38.0 (2590583)|STATEMENT_EXECUTE|[12]
06:17:38.0 (2606489)|VARIABLE_SCOPE_BEGIN|[12]|lookupId|Id|false|false
06:17:38.0 (2615501)|VARIABLE_ASSIGNMENT|[12]|lookupId|null
06:17:38.0 (2617813)|STATEMENT_EXECUTE|[13]
06:17:38.0 (2619024)|STATEMENT_EXECUTE|[13]
06:17:38.0 (2620181)|STATEMENT_EXECUTE|[14]
06:17:38.0 (2626343)|HEAP_ALLOCATE|[14]|Bytes:4
06:17:38.0 (2764926)|VARIABLE_ASSIGNMENT|[14]|lookupId|"00336000003WhTDAA0"
06:17:38.0 (2781974)|HEAP_ALLOCATE|[19]|Bytes:18
06:17:38.0 (2839689)|STATEMENT_EXECUTE|[19]
06:17:38.0 (2842091)|STATEMENT_EXECUTE|[23]
06:17:38.0 (36602508)|HEAP_ALLOCATE|[23]|Bytes:1528
06:17:38.0 (36693737)|VARIABLE_SCOPE_BEGIN|[23]|objType|Schema.SObjectType|true|false
06:17:38.0 (36838010)|VARIABLE_ASSIGNMENT|[23]|objType|"common.apex.runtime.impl.ApexSObjectTypeToken@3927a340"|0x3927a340
06:17:38.0 (36847503)|STATEMENT_EXECUTE|[24]
06:17:38.0 (36850174)|STATEMENT_EXECUTE|[28]
06:17:38.0 (36886706)|METHOD_ENTRY|[28]|01p36000006RyOZ|InputLookupController.getSobjectNameField(Schema.SObjectType)
06:17:38.0 (36939690)|VARIABLE_SCOPE_BEGIN|[49]|sobjType|Schema.SObjectType|true|false
06:17:38.0 (36995654)|VARIABLE_ASSIGNMENT|[49]|sobjType|"common.apex.runtime.impl.ApexSObjectTypeToken@3927a340"|0x3927a340
06:17:38.0 (37003924)|STATEMENT_EXECUTE|[49]
06:17:38.0 (37006268)|STATEMENT_EXECUTE|[52]
06:17:38.0 (37010174)|HEAP_ALLOCATE|[52]|Bytes:4
06:17:38.0 (37017120)|VARIABLE_SCOPE_BEGIN|[52]|nameField|String|false|false
06:17:38.0 (37026400)|VARIABLE_ASSIGNMENT|[52]|nameField|"Name"
06:17:38.0 (37028385)|STATEMENT_EXECUTE|[53]
06:17:38.0 (37808946)|HEAP_ALLOCATE|[53]|Bytes:4
06:17:38.0 (37852762)|VARIABLE_SCOPE_BEGIN|[53]|dfrLkp|Schema.DescribeSObjectResult|true|false
06:17:38.0 (37928143)|VARIABLE_ASSIGNMENT|[53]|dfrLkp|"common.api.soap.wsdl.DescribeSObjectResult@186823e1"|0x3c65faa2
06:17:38.0 (39251514)|HEAP_ALLOCATE|[54]|Bytes:260
06:17:38.0 (39412850)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:260
06:17:38.0 (39448110)|HEAP_ALLOCATE|[54]|Bytes:260
06:17:38.0 (39575716)|HEAP_ALLOCATE|[54]|Bytes:5
06:17:38.0 (39606578)|VARIABLE_SCOPE_BEGIN|[54]|sotype|Schema.SObjectField|true|false
06:17:38.0 (39663979)|VARIABLE_ASSIGNMENT|[54]|sotype|"common.apex.runtime.impl.ApexFieldToken@781a7618"|0x781a7618
06:17:38.0 (39669974)|STATEMENT_EXECUTE|[54]
06:17:38.0 (39671561)|STATEMENT_EXECUTE|[55]
06:17:38.0 (40348566)|HEAP_ALLOCATE|[55]|Bytes:8
06:17:38.0 (40385728)|VARIABLE_SCOPE_BEGIN|[55]|fieldDescObj|Schema.DescribeFieldResult|true|false
06:17:38.0 (40460392)|VARIABLE_ASSIGNMENT|[55]|fieldDescObj|"common.api.soap.wsdl.Field@f4730473"|0x53f8f466
06:17:38.0 (40487252)|STATEMENT_EXECUTE|[56]
06:17:38.0 (40509163)|HEAP_ALLOCATE|[54]|Bytes:5
06:17:38.0 (40530163)|VARIABLE_SCOPE_BEGIN|[54]|sotype|Schema.SObjectField|true|false
06:17:38.0 (40584642)|VARIABLE_ASSIGNMENT|[54]|sotype|"common.apex.runtime.impl.ApexFieldToken@712349cd"|0x712349cd
06:17:38.0 (40590251)|STATEMENT_EXECUTE|[54]
06:17:38.0 (40591489)|STATEMENT_EXECUTE|[55]
06:17:38.0 (40725720)|HEAP_ALLOCATE|[55]|Bytes:8
06:17:38.0 (40739135)|VARIABLE_SCOPE_BEGIN|[55]|fieldDescObj|Schema.DescribeFieldResult|true|false
06:17:38.0 (40801358)|VARIABLE_ASSIGNMENT|[55]|fieldDescObj|"common.api.soap.wsdl.Field@439cd533"|0x45226197
06:17:38.0 (40815079)|STATEMENT_EXECUTE|[56]
06:17:38.0 (40835770)|HEAP_ALLOCATE|[54]|Bytes:5
06:17:38.0 (40855073)|VARIABLE_SCOPE_BEGIN|[54]|sotype|Schema.SObjectField|true|false
06:17:38.0 (40907671)|VARIABLE_ASSIGNMENT|[54]|sotype|"common.apex.runtime.impl.ApexFieldToken@4af2586"|0x4af2586
06:17:38.0 (40913768)|STATEMENT_EXECUTE|[54]
06:17:38.0 (40916011)|STATEMENT_EXECUTE|[55]
06:17:38.0 (41052239)|HEAP_ALLOCATE|[55]|Bytes:8
06:17:38.0 (41066141)|VARIABLE_SCOPE_BEGIN|[55]|fieldDescObj|Schema.DescribeFieldResult|true|false
06:17:38.0 (41128652)|VARIABLE_ASSIGNMENT|[55]|fieldDescObj|"common.api.soap.wsdl.Field@994dceeb"|0x705e7cef
06:17:38.0 (41142571)|STATEMENT_EXECUTE|[56]
06:17:38.0 (41162752)|HEAP_ALLOCATE|[54]|Bytes:5
06:17:38.0 (41181888)|VARIABLE_SCOPE_BEGIN|[54]|sotype|Schema.SObjectField|true|false
06:17:38.0 (41233699)|VARIABLE_ASSIGNMENT|[54]|sotype|"common.apex.runtime.impl.ApexFieldToken@71024fcb"|0x71024fcb
06:17:38.0 (41239003)|STATEMENT_EXECUTE|[54]
06:17:38.0 (41240202)|STATEMENT_EXECUTE|[55]
06:17:38.0 (43825777)|HEAP_ALLOCATE|[55]|Bytes:8
06:17:38.0 (43841070)|VARIABLE_SCOPE_BEGIN|[55]|fieldDescObj|Schema.DescribeFieldResult|true|false
06:17:38.0 (43906841)|VARIABLE_ASSIGNMENT|[55]|fieldDescObj|"common.api.soap.wsdl.Field@befc9d8a"|0x77e84663
06:17:38.0 (43923400)|STATEMENT_EXECUTE|[56]
06:17:38.0 (43946022)|HEAP_ALLOCATE|[54]|Bytes:5
06:17:38.0 (43966729)|VARIABLE_SCOPE_BEGIN|[54]|sotype|Schema.SObjectField|true|false
06:17:38.0 (44038514)|VARIABLE_ASSIGNMENT|[54]|sotype|"common.apex.runtime.impl.ApexFieldToken@5a835d45"|0x5a835d45
06:17:38.0 (44048023)|STATEMENT_EXECUTE|[54]
06:17:38.0 (44050492)|STATEMENT_EXECUTE|[55]
06:17:38.0 (44269796)|HEAP_ALLOCATE|[55]|Bytes:8
06:17:38.0 (44283824)|VARIABLE_SCOPE_BEGIN|[55]|fieldDescObj|Schema.DescribeFieldResult|true|false
06:17:38.0 (44347282)|VARIABLE_ASSIGNMENT|[55]|fieldDescObj|"common.api.soap.wsdl.Field@31ce0ff7"|0x5644cf48
06:17:38.0 (44361465)|STATEMENT_EXECUTE|[56]
06:17:38.0 (44382526)|HEAP_ALLOCATE|[54]|Bytes:5
06:17:38.0 (44402175)|VARIABLE_SCOPE_BEGIN|[54]|sotype|Schema.SObjectField|true|false
06:17:38.0 (44454680)|VARIABLE_ASSIGNMENT|[54]|sotype|"common.apex.runtime.impl.ApexFieldToken@31051af9"|0x31051af9
06:17:38.0 (44460274)|STATEMENT_EXECUTE|[54]
06:17:38.0 (44461562)|STATEMENT_EXECUTE|[55]
06:17:38.0 (44591010)|HEAP_ALLOCATE|[55]|Bytes:8
06:17:38.0 (44604180)|VARIABLE_SCOPE_BEGIN|[55]|fieldDescObj|Schema.DescribeFieldResult|true|false
06:17:38.0 (44665428)|VARIABLE_ASSIGNMENT|[55]|fieldDescObj|"common.api.soap.wsdl.Field@12b5c460"|0x45a68b4c
06:17:38.0 (44682239)|STATEMENT_EXECUTE|[56]
06:17:38.0 (44707323)|HEAP_ALLOCATE|[54]|Bytes:5
06:17:38.0 (44727601)|VARIABLE_SCOPE_BEGIN|[54]|sotype|Schema.SObjectField|true|false
06:17:38.0 (44780282)|VARIABLE_ASSIGNMENT|[54]|sotype|"common.apex.runtime.impl.ApexFieldToken@4cfb9a4a"|0x4cfb9a4a
06:17:38.0 (44785644)|STATEMENT_EXECUTE|[54]
06:17:38.0 (44786893)|STATEMENT_EXECUTE|[55]
06:17:38.0 (44919072)|HEAP_ALLOCATE|[55]|Bytes:8
06:17:38.0 (44932761)|VARIABLE_SCOPE_BEGIN|[55]|fieldDescObj|Schema.DescribeFieldResult|true|false
06:17:38.0 (44993842)|VARIABLE_ASSIGNMENT|[55]|fieldDescObj|"common.api.soap.wsdl.Field@6dc02e46"|0xa21e23
06:17:38.0 (45007814)|STATEMENT_EXECUTE|[56]
06:17:38.0 (45031128)|HEAP_ALLOCATE|[54]|Bytes:5
06:17:38.0 (45051394)|VARIABLE_SCOPE_BEGIN|[54]|sotype|Schema.SObjectField|true|false
06:17:38.0 (45103263)|VARIABLE_ASSIGNMENT|[54]|sotype|"common.apex.runtime.impl.ApexFieldToken@2fe4e809"|0x2fe4e809
06:17:38.0 (45108808)|STATEMENT_EXECUTE|[54]
06:17:38.0 (45110045)|STATEMENT_EXECUTE|[55]
06:17:38.0 (45252320)|HEAP_ALLOCATE|[55]|Bytes:8
06:17:38.0 (45264999)|VARIABLE_SCOPE_BEGIN|[55]|fieldDescObj|Schema.DescribeFieldResult|true|false
06:17:38.0 (45340314)|VARIABLE_ASSIGNMENT|[55]|fieldDescObj|"common.api.soap.wsdl.Field@b08f0b39"|0x250f26b
06:17:38.0 (45360328)|STATEMENT_EXECUTE|[56]
06:17:38.0 (45363937)|STATEMENT_EXECUTE|[57]
06:17:38.0 (45387051)|HEAP_ALLOCATE|[57]|Bytes:4
06:17:38.0 (45403699)|VARIABLE_ASSIGNMENT|[57]|nameField|"Name"
06:17:38.0 (45409496)|STATEMENT_EXECUTE|[58]
06:17:38.0 (45420731)|VARIABLE_ASSIGNMENT|[54]|sotype|null|
06:17:38.0 (45425852)|STATEMENT_EXECUTE|[61]
06:17:38.0 (45442750)|METHOD_EXIT|[28]|01p36000006RyOZ|InputLookupController.getSobjectNameField(Schema.SObjectType)
06:17:38.0 (45457584)|VARIABLE_SCOPE_BEGIN|[28]|nameField|String|false|false
06:17:38.0 (45469408)|VARIABLE_ASSIGNMENT|[28]|nameField|"Name"
06:17:38.0 (45473149)|STATEMENT_EXECUTE|[29]
06:17:38.0 (45479262)|HEAP_ALLOCATE|[29]|Bytes:11
06:17:38.0 (45486585)|HEAP_ALLOCATE|[29]|Bytes:6
06:17:38.0 (45493249)|HEAP_ALLOCATE|[29]|Bytes:13
06:17:38.0 (45579466)|HEAP_ALLOCATE|[29]|Bytes:18
06:17:38.0 (45608386)|HEAP_ALLOCATE|[29]|Bytes:59
06:17:38.0 (45612681)|HEAP_ALLOCATE|[29]|Bytes:1
06:17:38.0 (45621274)|HEAP_ALLOCATE|[29]|Bytes:60
06:17:38.0 (45626258)|VARIABLE_SCOPE_BEGIN|[29]|query|String|false|false
06:17:38.0 (45636231)|VARIABLE_ASSIGNMENT|[29]|query|"Select Id, Name From (40 more) ..."
06:17:38.0 (45639216)|STATEMENT_EXECUTE|[30]
06:17:38.0 (45642810)|HEAP_ALLOCATE|[30]|Bytes:11
06:17:38.0 (45649227)|HEAP_ALLOCATE|[30]|Bytes:71
06:17:38.0 (45716955)|USER_DEBUG|[30]|DEBUG|### Query: Select Id, Name From Contact Where Id = '00336000003WhTDAA0'
06:17:38.0 (45727012)|STATEMENT_EXECUTE|[31]
06:17:38.0 (45948544)|SOQL_EXECUTE_BEGIN|[31]|Aggregations:0|Select Id, Name From Contact Where Id = '00336000003WhTDAA0'
06:17:38.0 (49199809)|SOQL_EXECUTE_END|[31]|Rows:1
06:17:38.0 (49218098)|HEAP_ALLOCATE|[31]|Bytes:8
06:17:38.0 (49233145)|HEAP_ALLOCATE|[31]|Bytes:46
06:17:38.0 (49289070)|HEAP_ALLOCATE|[31]|Bytes:8
06:17:38.0 (49305898)|VARIABLE_SCOPE_BEGIN|[31]|oList|List<SObject>|true|false
06:17:38.0 (49352404)|VARIABLE_ASSIGNMENT|[31]|oList|{"s":1,"v":[{"s":2,"v":{"Id":"00336000003WhTDAA0","Name":"Jon Smith"}}]}|0x55b8c9f7
06:17:38.0 (49479902)|STATEMENT_EXECUTE|[32]
06:17:38.0 (49482831)|STATEMENT_EXECUTE|[35]
06:17:38.0 (49517027)|HEAP_ALLOCATE|[35]|Bytes:12
06:17:38.0 (49648629)|HEAP_ALLOCATE|[35]|Bytes:9
06:17:38.0 (49676267)|SYSTEM_MODE_EXIT|false
