36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
06:17:03.0 (115627)|EXECUTION_STARTED
06:17:03.0 (167259)|CODE_UNIT_STARTED|[EXTERNAL]|aura
06:17:03.0 (690832)|HEAP_ALLOCATE|[72]|Bytes:3
06:17:03.0 (756272)|HEAP_ALLOCATE|[77]|Bytes:152
06:17:03.0 (775889)|HEAP_ALLOCATE|[342]|Bytes:408
06:17:03.0 (795766)|HEAP_ALLOCATE|[355]|Bytes:408
06:17:03.0 (814633)|HEAP_ALLOCATE|[467]|Bytes:48
06:17:03.0 (846319)|HEAP_ALLOCATE|[139]|Bytes:6
06:17:03.0 (876194)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
06:17:03.0 (892962)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
06:17:03.0 (1140597)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
06:17:03.0 (1181617)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
06:17:03.0 (2608378)|CODE_UNIT_STARTED|[EXTERNAL]|01p36000006RyOZ|InputLookupController.getCurrentValue
06:17:03.0 (2770792)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
06:17:03.0 (2778644)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
06:17:03.0 (2782446)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
06:17:03.0 (2793944)|METHOD_ENTRY|[1]|01p36000006RyOZ|InputLookupController.InputLookupController()
06:17:03.0 (2798214)|STATEMENT_EXECUTE|[1]
06:17:03.0 (2803615)|STATEMENT_EXECUTE|[1]
06:17:03.0 (2805084)|STATEMENT_EXECUTE|[41]
06:17:03.0 (2810392)|METHOD_EXIT|[1]|InputLookupController
06:17:03.0 (2814714)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:7
06:17:03.0 (2817695)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
06:17:03.0 (2835202)|SYSTEM_MODE_ENTER|false
06:17:03.0 (2850819)|VARIABLE_SCOPE_BEGIN|[7]|type|String|false|false
06:17:03.0 (2885636)|VARIABLE_ASSIGNMENT|[7]|type|"Contact"
06:17:03.0 (2891206)|VARIABLE_SCOPE_BEGIN|[7]|value|String|false|false
06:17:03.0 (2895963)|VARIABLE_ASSIGNMENT|[7]|value|"00336000003WhTDAA0"
06:17:03.0 (2906352)|STATEMENT_EXECUTE|[7]
06:17:03.0 (3017340)|HEAP_ALLOCATE|[50]|Bytes:5
06:17:03.0 (3047625)|HEAP_ALLOCATE|[56]|Bytes:5
06:17:03.0 (3058747)|HEAP_ALLOCATE|[64]|Bytes:7
06:17:03.0 (3078055)|STATEMENT_EXECUTE|[8]
06:17:03.0 (3081007)|STATEMENT_EXECUTE|[12]
06:17:03.0 (3099351)|VARIABLE_SCOPE_BEGIN|[12]|lookupId|Id|false|false
06:17:03.0 (3109414)|VARIABLE_ASSIGNMENT|[12]|lookupId|null
06:17:03.0 (3111952)|STATEMENT_EXECUTE|[13]
06:17:03.0 (3113038)|STATEMENT_EXECUTE|[13]
06:17:03.0 (3114208)|STATEMENT_EXECUTE|[14]
06:17:03.0 (3119121)|HEAP_ALLOCATE|[14]|Bytes:4
06:17:03.0 (3255943)|VARIABLE_ASSIGNMENT|[14]|lookupId|"00336000003WhTDAA0"
06:17:03.0 (3274886)|HEAP_ALLOCATE|[19]|Bytes:18
06:17:03.0 (3322960)|STATEMENT_EXECUTE|[19]
06:17:03.0 (3326124)|STATEMENT_EXECUTE|[23]
06:17:03.0 (33591657)|HEAP_ALLOCATE|[23]|Bytes:1528
06:17:03.0 (33743424)|VARIABLE_SCOPE_BEGIN|[23]|objType|Schema.SObjectType|true|false
06:17:03.0 (33944798)|VARIABLE_ASSIGNMENT|[23]|objType|"common.apex.runtime.impl.ApexSObjectTypeToken@540d159b"|0x540d159b
06:17:03.0 (33955502)|STATEMENT_EXECUTE|[24]
06:17:03.0 (33960348)|STATEMENT_EXECUTE|[28]
06:17:03.0 (34002989)|METHOD_ENTRY|[28]|01p36000006RyOZ|InputLookupController.getSobjectNameField(Schema.SObjectType)
06:17:03.0 (34080970)|VARIABLE_SCOPE_BEGIN|[49]|sobjType|Schema.SObjectType|true|false
06:17:03.0 (34166071)|VARIABLE_ASSIGNMENT|[49]|sobjType|"common.apex.runtime.impl.ApexSObjectTypeToken@540d159b"|0x540d159b
