34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
12:54:02.0 (351130)|EXECUTION_STARTED
12:54:02.0 (385055)|CODE_UNIT_STARTED|[EXTERNAL]|0664E0000000AOi|VF: /apex/ReportPLIS
12:54:02.0 (10557540)|CODE_UNIT_STARTED|[EXTERNAL]|01p4E0000008xmf|testPLIS <init>
12:54:02.0 (10575771)|SYSTEM_MODE_ENTER|true
12:54:02.0 (10928113)|HEAP_ALLOCATE|[72]|Bytes:3
12:54:02.0 (10971561)|HEAP_ALLOCATE|[77]|Bytes:152
12:54:02.0 (10991246)|HEAP_ALLOCATE|[342]|Bytes:408
12:54:02.0 (11010557)|HEAP_ALLOCATE|[355]|Bytes:408
12:54:02.0 (11030387)|HEAP_ALLOCATE|[467]|Bytes:48
12:54:02.0 (11069777)|HEAP_ALLOCATE|[139]|Bytes:6
12:54:02.0 (11095058)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:88
12:54:02.0 (11100126)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
12:54:02.0 (11117296)|METHOD_ENTRY|[1]|01p4E0000008xmf|testPLIS.testPLIS()
12:54:02.0 (11122596)|STATEMENT_EXECUTE|[1]
12:54:02.0 (11130215)|STATEMENT_EXECUTE|[1]
12:54:02.0 (11138751)|METHOD_EXIT|[1]|testPLIS
12:54:02.0 (11240131)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
12:54:02.0 (11259148)|VARIABLE_SCOPE_BEGIN|[1]|this|testPLIS|true|false
12:54:02.0 (11339298)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x2f66c03a
12:54:02.0 (11352664)|HEAP_ALLOCATE|[58]|Bytes:6
12:54:02.0 (11412772)|STATEMENT_EXECUTE|[1]
12:54:02.0 (11415871)|STATEMENT_EXECUTE|[3]
12:54:02.0 (11417276)|STATEMENT_EXECUTE|[58]
12:54:02.0 (11422440)|HEAP_ALLOCATE|[59]|Bytes:4
12:54:02.0 (11499174)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
12:54:02.0 (11525162)|VARIABLE_ASSIGNMENT|[58]|this.results|{"s":1,"v":[]}|0x2f66c03a
12:54:02.0 (11528578)|STATEMENT_EXECUTE|[60]
12:54:02.0 (11533259)|HEAP_ALLOCATE|[61]|Bytes:4
12:54:02.0 (11567580)|HEAP_ALLOCATE|[61]|Bytes:175
12:54:02.0 (11581363)|HEAP_ALLOCATE|[61]|Bytes:4
12:54:02.0 (11617748)|HEAP_ALLOCATE|[50]|Bytes:5
12:54:02.0 (11645406)|HEAP_ALLOCATE|[56]|Bytes:5
12:54:02.0 (11674777)|HEAP_ALLOCATE|[64]|Bytes:7
