34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
13:06:11.0 (360303)|EXECUTION_STARTED
13:06:11.0 (390278)|CODE_UNIT_STARTED|[EXTERNAL]|0664E0000000AOi|VF: /apex/ReportPLIS
13:06:11.0 (15822847)|CODE_UNIT_STARTED|[EXTERNAL]|01p4E0000008xmf|testPLIS <init>
13:06:11.0 (15840331)|SYSTEM_MODE_ENTER|true
13:06:11.0 (16225777)|HEAP_ALLOCATE|[72]|Bytes:3
13:06:11.0 (16261777)|HEAP_ALLOCATE|[77]|Bytes:152
13:06:11.0 (16277875)|HEAP_ALLOCATE|[342]|Bytes:408
13:06:11.0 (16296902)|HEAP_ALLOCATE|[355]|Bytes:408
13:06:11.0 (16315622)|HEAP_ALLOCATE|[467]|Bytes:48
13:06:11.0 (16349664)|HEAP_ALLOCATE|[139]|Bytes:6
13:06:11.0 (16373732)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:88
13:06:11.0 (16379336)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:17
13:06:11.0 (16392490)|METHOD_ENTRY|[1]|01p4E0000008xmf|testPLIS.testPLIS()
13:06:11.0 (16397711)|STATEMENT_EXECUTE|[1]
13:06:11.0 (16407979)|STATEMENT_EXECUTE|[1]
13:06:11.0 (16414233)|METHOD_EXIT|[1]|testPLIS
13:06:11.0 (16492518)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:28
13:06:11.0 (16505775)|VARIABLE_SCOPE_BEGIN|[1]|this|testPLIS|true|false
13:06:11.0 (16590891)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x29c133af
13:06:11.0 (16603939)|HEAP_ALLOCATE|[58]|Bytes:6
13:06:11.0 (16649550)|STATEMENT_EXECUTE|[1]
13:06:11.0 (16652033)|STATEMENT_EXECUTE|[3]
13:06:11.0 (16653181)|STATEMENT_EXECUTE|[58]
13:06:11.0 (16659773)|HEAP_ALLOCATE|[59]|Bytes:4
