34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
14:08:37.0 (532274)|EXECUTION_STARTED
14:08:37.0 (580586)|CODE_UNIT_STARTED|[EXTERNAL]|0664E0000000AOi|VF: /apex/ReportPLIS
14:08:37.0 (5519432)|CODE_UNIT_STARTED|[EXTERNAL]|01p4E0000008wR2|ReportPLIS_Controller <init>
14:08:37.0 (5542048)|SYSTEM_MODE_ENTER|true
14:08:37.0 (6089626)|HEAP_ALLOCATE|[72]|Bytes:3
14:08:37.0 (6149722)|HEAP_ALLOCATE|[77]|Bytes:152
14:08:37.0 (6185110)|HEAP_ALLOCATE|[342]|Bytes:408
14:08:37.0 (6209229)|HEAP_ALLOCATE|[355]|Bytes:408
14:08:37.0 (6228136)|HEAP_ALLOCATE|[467]|Bytes:48
14:08:37.0 (6276417)|HEAP_ALLOCATE|[139]|Bytes:6
14:08:37.0 (6316637)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:37
14:08:37.0 (6323280)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:140
14:08:37.0 (6340982)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:19
14:08:37.0 (6357266)|METHOD_ENTRY|[1]|01p4E0000008wR2|ReportPLIS_Controller.ReportPLIS_Controller()
14:08:37.0 (6362479)|STATEMENT_EXECUTE|[1]
14:08:37.0 (6372061)|STATEMENT_EXECUTE|[1]
14:08:37.0 (6413958)|HEAP_ALLOCATE|[50]|Bytes:5
14:08:37.0 (6452218)|HEAP_ALLOCATE|[56]|Bytes:5
14:08:37.0 (6463023)|HEAP_ALLOCATE|[64]|Bytes:7
14:08:37.0 (6492284)|SYSTEM_MODE_ENTER|false
14:08:37.0 (6514286)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
14:08:37.0 (6519296)|STATEMENT_EXECUTE|[97]
14:08:37.0 (6521187)|STATEMENT_EXECUTE|[209]
14:08:37.0 (6522499)|STATEMENT_EXECUTE|[227]
14:08:37.0 (6529044)|SYSTEM_MODE_EXIT|false
14:08:37.0 (6549939)|METHOD_EXIT|[1]|ReportPLIS_Controller
14:08:37.0 (7013026)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
14:08:37.0 (7028213)|VARIABLE_SCOPE_BEGIN|[11]|this|ReportPLIS_Controller|true|false
14:08:37.0 (7136238)|VARIABLE_ASSIGNMENT|[11]|this|{}|0x186cf5f5
14:08:37.0 (7152076)|SYSTEM_MODE_ENTER|false
14:08:37.0 (7157634)|HEAP_ALLOCATE|[6]|Bytes:5
14:08:37.0 (7161573)|STATEMENT_EXECUTE|[1]
14:08:37.0 (7164526)|HEAP_ALLOCATE|[6]|Bytes:5
14:08:37.0 (7166571)|STATEMENT_EXECUTE|[3]
14:08:37.0 (7168508)|STATEMENT_EXECUTE|[4]
14:08:37.0 (7169516)|STATEMENT_EXECUTE|[5]
14:08:37.0 (7170618)|STATEMENT_EXECUTE|[6]
14:08:37.0 (7177494)|HEAP_ALLOCATE|[6]|Bytes:4
14:08:37.0 (7221392)|HEAP_ALLOCATE|[6]|Bytes:1
14:08:37.0 (7232268)|HEAP_ALLOCATE|[6]|Bytes:1
14:08:37.0 (7236122)|HEAP_ALLOCATE|[6]|Bytes:1
14:08:37.0 (7239833)|HEAP_ALLOCATE|[6]|Bytes:1
14:08:37.0 (7243061)|HEAP_ALLOCATE|[6]|Bytes:1
14:08:37.0 (7246385)|HEAP_ALLOCATE|[6]|Bytes:1
14:08:37.0 (7249747)|HEAP_ALLOCATE|[6]|Bytes:1
14:08:37.0 (7253239)|HEAP_ALLOCATE|[6]|Bytes:1
14:08:37.0 (7256838)|HEAP_ALLOCATE|[6]|Bytes:1
14:08:37.0 (7260137)|HEAP_ALLOCATE|[6]|Bytes:2
14:08:37.0 (7263714)|HEAP_ALLOCATE|[6]|Bytes:2
14:08:37.0 (7267387)|HEAP_ALLOCATE|[6]|Bytes:2
14:08:37.0 (7308133)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:52
14:08:37.0 (7345986)|VARIABLE_ASSIGNMENT|[6]|this.month|{"s":1,"v":"List of size 12 too large to display"}|0x186cf5f5
14:08:37.0 (7350453)|STATEMENT_EXECUTE|[7]
14:08:37.0 (7373840)|HEAP_ALLOCATE|[6]|Bytes:6
14:08:37.0 (7403940)|STATEMENT_EXECUTE|[11]
14:08:37.0 (7411182)|SYSTEM_MODE_EXIT|false
14:08:37.0 (7429801)|CODE_UNIT_FINISHED|ReportPLIS_Controller <init>
14:08:37.0 (7488022)|CODE_UNIT_STARTED|[EXTERNAL]|01p4E0000008wR2|ReportPLIS_Controller get(Phase)
14:08:37.0 (7497192)|SYSTEM_MODE_ENTER|true
14:08:37.0 (7515023)|CODE_UNIT_STARTED|[EXTERNAL]|01p4E0000008wR2|Phase
14:08:37.0 (7525155)|CODE_UNIT_FINISHED|Phase
14:08:37.0 (7539968)|CODE_UNIT_FINISHED|ReportPLIS_Controller get(Phase)
14:08:37.0 (7754303)|CODE_UNIT_STARTED|[EXTERNAL]|01p4E0000008wR2|ReportPLIS_Controller get(RowWrappers)
14:08:37.0 (7763894)|SYSTEM_MODE_ENTER|true
14:08:37.0 (7786460)|CODE_UNIT_STARTED|[EXTERNAL]|01p4E0000008wR2|ReportPLIS_Controller invoke(getRowWrappers)
14:08:37.0 (7827694)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
14:08:37.0 (7847552)|VARIABLE_SCOPE_BEGIN|[57]|this|ReportPLIS_Controller|true|false
14:08:37.0 (7874622)|VARIABLE_ASSIGNMENT|[57]|this|{"month":"0x6b8d7dc7"}|0x186cf5f5
14:08:37.0 (7894826)|SYSTEM_MODE_ENTER|false
14:08:37.0 (7899933)|HEAP_ALLOCATE|[59]|Bytes:5
14:08:37.0 (7903968)|STATEMENT_EXECUTE|[58]
14:08:37.0 (7905594)|STATEMENT_EXECUTE|[59]
14:08:37.0 (7912310)|VARIABLE_SCOPE_BEGIN|[59]|year|Integer|false|false
14:08:37.0 (7916057)|HEAP_ALLOCATE|[59]|Bytes:4
14:08:37.0 (7922683)|VARIABLE_ASSIGNMENT|[59]|year|2016
14:08:37.0 (7972029)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"month":"0x6b8d7dc7"}|0x186cf5f5
14:08:37.0 (7988270)|STATEMENT_EXECUTE|[61]
14:08:37.0 (7990046)|STATEMENT_EXECUTE|[62]
14:08:37.0 (7994453)|HEAP_ALLOCATE|[62]|Bytes:4
14:08:37.0 (8126118)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"month":"0x6b8d7dc7"}|0x186cf5f5
14:08:37.0 (8151457)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:08:37.0 (8164810)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{"s":1,"v":[]}|0x730dfbd6
14:08:37.0 (8179858)|VARIABLE_ASSIGNMENT|[4]|this.rows|{"s":1,"v":[]}|0x186cf5f5
14:08:37.0 (8190456)|STATEMENT_EXECUTE|[65]
14:08:37.0 (8194628)|VARIABLE_SCOPE_BEGIN|[65]|idx|Integer|false|false
14:08:37.0 (8198190)|HEAP_ALLOCATE|[65]|Bytes:4
14:08:37.0 (8203707)|VARIABLE_ASSIGNMENT|[65]|idx|0
14:08:37.0 (8210406)|STATEMENT_EXECUTE|[66]
14:08:37.0 (8211940)|STATEMENT_EXECUTE|[67]
14:08:37.0 (8247721)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"month":"0x6b8d7dc7","rows":"0x730dfbd6"}|0x186cf5f5
14:08:37.0 (8266469)|HEAP_ALLOCATE|[67]|Bytes:88
14:08:37.0 (8272440)|HEAP_ALLOCATE|[67]|Bytes:11
14:08:37.0 (8289004)|HEAP_ALLOCATE|[67]|Bytes:8
14:08:37.0 (8322083)|CONSTRUCTOR_ENTRY|[67]|01p4E0000008wR2|<init>()
14:08:37.0 (8346171)|VARIABLE_SCOPE_BEGIN|[215]|this|ReportPLIS_Controller.RowWrapper|true|false
14:08:37.0 (8363329)|VARIABLE_ASSIGNMENT|[215]|this|{}|0x75342a4d
14:08:37.0 (8367951)|STATEMENT_EXECUTE|[209]
14:08:37.0 (8369608)|STATEMENT_EXECUTE|[212]
14:08:37.0 (8382681)|STATEMENT_EXECUTE|[216]
14:08:37.0 (8384361)|STATEMENT_EXECUTE|[217]
14:08:37.0 (8388792)|HEAP_ALLOCATE|[217]|Bytes:4
14:08:37.0 (8499539)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x75342a4d
14:08:37.0 (8521612)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:08:37.0 (8550286)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{"s":1,"v":[]}|0x47335bf5
14:08:37.0 (8569183)|VARIABLE_ASSIGNMENT|[212]|this.values|{"s":1,"v":[]}|0x75342a4d
14:08:37.0 (8580292)|CONSTRUCTOR_EXIT|[67]|01p4E0000008wR2|<init>()
14:08:37.0 (8595022)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:08:37.0 (8602310)|HEAP_ALLOCATE|[65]|Bytes:4
14:08:37.0 (8609180)|VARIABLE_ASSIGNMENT|[65]|idx|1
14:08:37.0 (8613500)|STATEMENT_EXECUTE|[66]
14:08:37.0 (8614911)|STATEMENT_EXECUTE|[67]
14:08:37.0 (8639512)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"month":"0x6b8d7dc7","rows":"0x730dfbd6"}|0x186cf5f5
14:08:37.0 (8651145)|HEAP_ALLOCATE|[67]|Bytes:8
14:08:37.0 (8656972)|CONSTRUCTOR_ENTRY|[67]|01p4E0000008wR2|<init>()
14:08:37.0 (8661169)|VARIABLE_SCOPE_BEGIN|[215]|this|ReportPLIS_Controller.RowWrapper|true|false
14:08:37.0 (8673437)|VARIABLE_ASSIGNMENT|[215]|this|{}|0x51c7f135
14:08:37.0 (8676712)|STATEMENT_EXECUTE|[209]
14:08:37.0 (8678095)|STATEMENT_EXECUTE|[212]
14:08:37.0 (8688615)|STATEMENT_EXECUTE|[216]
14:08:37.0 (8690128)|STATEMENT_EXECUTE|[217]
14:08:37.0 (8693480)|HEAP_ALLOCATE|[217]|Bytes:4
14:08:37.0 (8716504)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x51c7f135
14:08:37.0 (8726091)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:08:37.0 (8736925)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{"s":1,"v":[]}|0x731abaef
14:08:37.0 (8758343)|VARIABLE_ASSIGNMENT|[212]|this.values|{"s":1,"v":[]}|0x51c7f135
14:08:37.0 (8768571)|CONSTRUCTOR_EXIT|[67]|01p4E0000008wR2|<init>()
14:08:37.0 (8777672)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:08:37.0 (8783113)|HEAP_ALLOCATE|[65]|Bytes:4
14:08:37.0 (8789562)|VARIABLE_ASSIGNMENT|[65]|idx|2
14:08:37.0 (8793324)|STATEMENT_EXECUTE|[66]
14:08:37.0 (8794687)|STATEMENT_EXECUTE|[67]
14:08:37.0 (8817965)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"month":"0x6b8d7dc7","rows":"0x730dfbd6"}|0x186cf5f5
14:08:37.0 (8828508)|HEAP_ALLOCATE|[67]|Bytes:8
14:08:37.0 (8834409)|CONSTRUCTOR_ENTRY|[67]|01p4E0000008wR2|<init>()
14:08:37.0 (8838329)|VARIABLE_SCOPE_BEGIN|[215]|this|ReportPLIS_Controller.RowWrapper|true|false
14:08:37.0 (8849927)|VARIABLE_ASSIGNMENT|[215]|this|{}|0x2e2bbb8a
14:08:37.0 (8853250)|STATEMENT_EXECUTE|[209]
14:08:37.0 (8854524)|STATEMENT_EXECUTE|[212]
14:08:37.0 (8864656)|STATEMENT_EXECUTE|[216]
14:08:37.0 (8866231)|STATEMENT_EXECUTE|[217]
14:08:37.0 (8869337)|HEAP_ALLOCATE|[217]|Bytes:4
14:08:37.0 (8894909)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x2e2bbb8a
