34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
12:55:03.0 (414857)|EXECUTION_STARTED
12:55:03.0 (445290)|CODE_UNIT_STARTED|[EXTERNAL]|0664E0000000AOi|VF: /apex/ReportPLIS
12:55:03.0 (4048100)|CODE_UNIT_STARTED|[EXTERNAL]|01p4E0000008xmf|testPLIS <init>
12:55:03.0 (4062436)|SYSTEM_MODE_ENTER|true
12:55:03.0 (4552622)|HEAP_ALLOCATE|[72]|Bytes:3
12:55:03.0 (4616322)|HEAP_ALLOCATE|[77]|Bytes:152
12:55:03.0 (4636955)|HEAP_ALLOCATE|[342]|Bytes:408
12:55:03.0 (4656816)|HEAP_ALLOCATE|[355]|Bytes:408
12:55:03.0 (4675777)|HEAP_ALLOCATE|[467]|Bytes:48
12:55:03.0 (4714515)|HEAP_ALLOCATE|[139]|Bytes:6
12:55:03.0 (4740546)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:88
12:55:03.0 (4747746)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:13
12:55:03.0 (4766708)|METHOD_ENTRY|[1]|01p4E0000008xmf|testPLIS.testPLIS()
12:55:03.0 (4772150)|STATEMENT_EXECUTE|[1]
12:55:03.0 (4781140)|STATEMENT_EXECUTE|[1]
12:55:03.0 (4789555)|METHOD_EXIT|[1]|testPLIS
12:55:03.0 (4885794)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:24
12:55:03.0 (4898177)|VARIABLE_SCOPE_BEGIN|[1]|this|testPLIS|true|false
12:55:03.0 (4984514)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x14bda33a
12:55:03.0 (4999225)|HEAP_ALLOCATE|[58]|Bytes:6
12:55:03.0 (5047749)|STATEMENT_EXECUTE|[1]
12:55:03.0 (5051143)|STATEMENT_EXECUTE|[3]
12:55:03.0 (5052334)|STATEMENT_EXECUTE|[58]
12:55:03.0 (5058860)|HEAP_ALLOCATE|[59]|Bytes:4
12:55:03.0 (5172283)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
12:55:03.0 (5196422)|VARIABLE_ASSIGNMENT|[58]|this.results|{"s":1,"v":[]}|0x14bda33a
12:55:03.0 (5200104)|STATEMENT_EXECUTE|[60]
12:55:03.0 (5204779)|HEAP_ALLOCATE|[61]|Bytes:4
12:55:03.0 (5224018)|HEAP_ALLOCATE|[61]|Bytes:175
12:55:03.0 (5235036)|HEAP_ALLOCATE|[61]|Bytes:4
12:55:03.0 (5262699)|HEAP_ALLOCATE|[50]|Bytes:5
12:55:03.0 (5281667)|HEAP_ALLOCATE|[56]|Bytes:5
12:55:03.0 (5291124)|HEAP_ALLOCATE|[64]|Bytes:7
