34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
14:11:58.0 (271316)|EXECUTION_STARTED
14:11:58.0 (303246)|CODE_UNIT_STARTED|[EXTERNAL]|0664E0000000AOi|VF: /apex/ReportPLIS
14:11:58.0 (3110546)|CODE_UNIT_STARTED|[EXTERNAL]|01p4E0000008wR2|ReportPLIS_Controller <init>
14:11:58.0 (3126719)|SYSTEM_MODE_ENTER|true
14:11:58.0 (3498983)|HEAP_ALLOCATE|[72]|Bytes:3
14:11:58.0 (3562212)|HEAP_ALLOCATE|[77]|Bytes:152
14:11:58.0 (3584205)|HEAP_ALLOCATE|[342]|Bytes:408
14:11:58.0 (3603797)|HEAP_ALLOCATE|[355]|Bytes:408
14:11:58.0 (3622554)|HEAP_ALLOCATE|[467]|Bytes:48
14:11:58.0 (3673680)|HEAP_ALLOCATE|[139]|Bytes:6
14:11:58.0 (3702898)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:37
14:11:58.0 (3709108)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:140
14:11:58.0 (3712643)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:19
14:11:58.0 (3727052)|METHOD_ENTRY|[1]|01p4E0000008wR2|ReportPLIS_Controller.ReportPLIS_Controller()
14:11:58.0 (3731854)|STATEMENT_EXECUTE|[1]
14:11:58.0 (3740504)|STATEMENT_EXECUTE|[1]
14:11:58.0 (3777817)|HEAP_ALLOCATE|[50]|Bytes:5
14:11:58.0 (3803726)|HEAP_ALLOCATE|[56]|Bytes:5
14:11:58.0 (3813473)|HEAP_ALLOCATE|[64]|Bytes:7
14:11:58.0 (3842636)|SYSTEM_MODE_ENTER|false
14:11:58.0 (3863518)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
14:11:58.0 (3868179)|STATEMENT_EXECUTE|[97]
14:11:58.0 (3869757)|STATEMENT_EXECUTE|[209]
